maxChanges,beta_1,beta_2,beta_3,beta_4,beta_5,origin,destination,Disutility,inVehicleTime,ptTime,taxiTime,bikeTime,walkingTime,waitingTime,cost,numberOfChanges,preprocessingTime,optimizationTime,Gap
4,1,2,3,12,2.5,213227878,27559692,67.94043452380951,16.462869047619044,0.0,0,16.462869047619044,1.3916309523809525,2.0,1.5,2,0.1,0.15,-0.0
4,1,2,3,12,2.5,6167436409,26907225,58.82496825396825,13.747301587301589,0.0,0,13.747301587301589,0.22835714285714284,2.0,1.5,2,0.22,0.49,0.197
4,1,2,3,12,2.5,26723196,429695548,149.01200720395636,22.400000000000084,22.400000000000084,0,0.0,23.406003601978174,15.0,2.9,4,4.94,2.8,0.127
4,1,2,3,12,2.5,26984894,21487143,41.12007142857143,0.0,0.0,0,0.0,20.560035714285714,0.0,0.0,0,0.06,0.13,0.071
4,1,2,3,12,2.5,311509739,26785750,100.77898852535395,3.0000000000000013,3.0000000000000013,0,0.0,8.98949426267697,15.0,2.9,4,2.25,3.84,0.266
4,1,2,3,12,2.5,26848499,30006603,73.8225272786373,14.0,14.0,0,0.0,5.011263639318653,5.0,2.9,2,0.18,0.13,-0.0
4,1,2,3,12,2.5,4749159183,1613925296,77.52059361752347,18.0,18.0,0,0.0,4.86029680876174,5.0,2.9,2,0.12,0.19,-0.0
4,1,2,3,12,2.5,27784976,6225777609,73.61629166666668,19.59453571428571,0.0,0,19.59453571428571,0.31497619047619047,2.0,1.5,2,0.4,0.23,-0.0
4,1,2,3,12,2.5,254865993,33205349,135.8859533141228,38.69999999999998,38.69999999999998,0,0.0,16.192976657061394,10.0,2.9,4,4.52,2.08,0.12
4,1,2,3,12,2.5,29808680,267980716,105.70875909557036,12.299999999999986,12.299999999999986,0,0.0,6.804379547785183,15.0,2.9,4,1.61,0.16,0.0
4,1,2,3,12,2.5,27452692,5409609908,62.03324737536793,3.0,3.0,0,0.0,4.616623687683966,5.0,2.9,2,0.1,0.11,0.0
4,1,2,3,12,2.5,95919675,6154300429,17.59940476190476,0,0,0,0,8.79970238095238,0,0.0,0,0.01,0.09,0.0
4,1,2,3,12,2.5,27431838,6154271135,89.75869715560928,15.699999999999998,15.699999999999998,0,0.0,8.379348577804642,7.5,2.9,3,0.68,0.17,0.0
4,1,2,3,12,2.5,29656704,3453946701,99.63142927379022,12.8,12.8,0,0.0,11.015714636895114,10.0,2.9,3,1.25,0.36,0.0
4,1,2,3,12,2.5,26849072,271670716,47.335724206349205,9.334289682539683,0.0,0,9.334289682539683,0.0,2.0,1.5,2,0.1,0.15,-0.0
4,1,2,3,12,2.5,2365263250,458909316,83.64308906961618,11.0,11.0,0,0.0,7.67154453480809,7.5,2.9,3,0.35,0.15,0.0
4,1,2,3,12,2.5,4616408522,29658454,60.09591813826257,2.0,2.0,0,0.0,4.147959069131287,5.0,2.9,2,0.06,0.11,-0.0
4,1,2,3,12,2.5,3622434209,30694261,95.02681872274518,2.7,2.7,0,0.0,13.76340936137259,10.0,2.9,3,0.58,0.95,0.097
4,1,2,3,12,2.5,254335449,270172177,34.18266666666666,0.0,0,0,0.0,17.09133333333333,0.0,0.0,0,0.05,0.12,0.165
4,1,2,3,12,2.5,4589305175,60237352,102.05414982455724,9.699999999999982,9.699999999999982,0,0.0,10.027074912278634,12.5,2.9,4,1.54,3.96,0.127
4,1,2,3,12,2.5,26943821,5256345778,102.93695330739752,17.80000000000001,17.80000000000001,0,0.0,10.168476653698749,10.0,2.9,3,0.28,0.18,-0.0
4,1,2,3,12,2.5,5740275072,56341720,103.7491943714382,10.8,10.8,0,0.0,14.074597185719101,10.0,2.9,4,0.58,0.1,-0.0
4,1,2,3,12,2.5,596419120,29769526,112.17609395610727,21.80000000000001,21.80000000000001,0,0.0,9.038046978053622,12.5,2.9,4,0.91,0.37,0.052
4,1,2,3,12,2.5,26868071,26682631,64.20617063492062,16.08246825396825,0.0,0,16.08246825396825,0.0,2.0,1.5,2,0.4,0.87,0.069
4,1,2,3,12,2.5,26759335,2078244478,79.88616513184812,4.000000000000002,4.000000000000002,0,0.0,5.543082565924055,10.0,2.9,3,0.37,0.16,-0.0
4,1,2,3,12,2.5,6477692466,4226456041,104.98869402141779,11.499999999999991,11.499999999999991,0,0.0,10.594347010708894,12.5,2.9,4,1.28,0.94,0.177
4,1,2,3,12,2.5,29551478,445830935,84.88047320165717,9.0,9.0,0,0.0,5.540236600828588,10.0,2.9,3,0.26,0.16,0.0
4,1,2,3,12,2.5,2283563299,27586373,56.76231150793651,13.104924603174606,0.0,0,13.104924603174606,0.0,2.0,1.5,2,0.04,0.11,-0.0
4,1,2,3,12,2.5,264876088,26736215,82.38854166666664,23.35541666666667,0.0,0,23.35541666666667,0.0,2.0,1.5,2,1.13,3.06,0.254
4,1,2,3,12,2.5,454210376,29025740,56.38214285714286,10.579333333333333,0.0,0,10.579333333333333,2.9669047619047624,2.0,1.5,2,0.12,0.15,0.0
4,1,2,3,12,2.5,27176642,27198560,78.61139880952382,21.844559523809522,0.0,0,21.844559523809522,0.0,2.0,1.5,2,0.53,0.99,0.164
4,1,2,3,12,2.5,7341756751,26908566,43.91676984126984,7.312031746031747,0,0,7.312031746031747,0.8183452380952382,2.0,1.5,2,0.04,0.12,-0.0
4,1,2,3,12,2.5,6227594121,26642104,73.74469444444442,16.206611111111112,0.0,0,16.206611111111112,4.614083333333332,2.0,1.5,2,0.47,0.33,0.035
4,1,2,3,12,2.5,5742511278,30774384,93.66227182539686,27.61028968253969,0.0,0,27.61028968253969,0.31827380952380957,2.0,1.5,2,0.43,0.78,0.042
4,1,2,3,12,2.5,27559582,25661287,99.59481749319268,2.1000000000000005,2.1000000000000005,0,0.0,23.84740874659634,5.0,2.9,2,1.21,1.27,0.026
4,1,2,3,12,2.5,430812187,1833612983,120.58203976403239,29.0,29.0,0,0.0,15.641019882016202,8.5,2.9,3,1.8,1.06,0.087
4,1,2,3,12,2.5,148805652,26907951,94.61156746031745,28.244626984126985,0.0,0,28.244626984126985,0.0,2.0,1.5,2,0.97,1.05,0.09
4,1,2,3,12,2.5,1638705417,23655777,93.42333347416395,7.0,7.0,0,0.0,18.31166673708198,5.0,2.9,2,1.44,3.34,0.133
4,1,2,3,12,2.5,2500398767,30559324,62.238950216547984,0.30000000000000004,0.30000000000000004,0,0.0,6.069475108273995,5.0,2.9,2,0.07,0.14,0.0
4,1,2,3,12,2.5,26907220,26583755,64.72753968253969,16.291015873015873,0.0,0,16.291015873015873,0.0,2.0,1.5,2,0.1,0.23,0.0
4,1,2,3,12,2.5,3255591863,26736367,114.85990240103321,24.300000000000004,24.300000000000004,0,0.0,9.129951200516613,12.5,2.9,4,2.17,4.38,0.135
4,1,2,3,12,2.5,1837885687,26739650,113.56386916179414,23.600000000000033,23.600000000000033,0,0.0,5.08193458089708,15.0,2.9,4,1.45,0.14,0.0
4,1,2,3,12,2.5,735743661,445830935,67.06833875792643,0.7999999999999999,0.7999999999999999,0,0.0,8.234169378963207,5.0,2.9,2,0.1,0.21,0.0
4,1,2,3,12,2.5,6226466916,1240618585,98.151894108867,2.3000000000000007,2.3000000000000007,0,0.0,15.525947054433498,10.0,2.9,3,0.66,1.9,0.07
4,1,2,3,12,2.5,26759836,29941530,103.20716247561968,12.7,12.7,0,0.0,9.103581237809843,12.5,2.9,4,2.07,2.1,0.347
4,1,2,3,12,2.5,7444729079,936149309,166.04169234148907,20.6,20.6,0,0.0,44.070846170744495,7.5,2.9,3,2.78,4.95,0.0
4,1,2,3,12,2.5,6255821793,26762998,58.77187896825397,13.20450396825397,0.0,0,13.20450396825397,0.8803095238095238,2.0,1.5,2,0.21,0.24,0.0
4,1,2,3,12,2.5,26704953,1430809122,69.75954365079365,18.30381746031746,0.0,0,18.30381746031746,0.0,2.0,1.5,2,0.13,0.19,-0.0
4,1,2,3,12,2.5,937964981,4332145457,100.62954040421845,18.900000000000034,18.900000000000034,0,0.0,12.214770202109205,7.5,2.9,4,1.51,0.49,0.003
4,1,2,3,12,2.5,4008199112,5837758528,125.14721205408514,10.0,10.0,0,0.0,27.423606027042574,8.5,2.9,3,1.28,0.76,0.028
4,1,2,3,12,2.5,29885368,29885062,31.96983333333333,0.0,0,0,0.0,15.984916666666665,0.0,0.0,0,0.03,0.11,0.167
4,1,2,3,12,2.5,27559689,26943821,64.3041746031746,13.022746031746033,0.0,0,13.022746031746033,0.8736547619047619,4.0,1.5,4,0.11,0.11,-0.0
4,1,2,3,12,2.5,620359833,6391241338,120.77105544000504,2.9000000000000012,2.9000000000000012,0,0.0,19.03552772000252,15.0,2.9,4,0.55,0.12,-0.0
4,1,2,3,12,2.5,34104628,28253386,87.52330100075284,2.700000000000001,2.700000000000001,0,0.0,2.511650500376424,15.0,2.9,4,0.54,0.21,0.06
4,1,2,3,12,2.5,5449213683,281775179,61.5823630952381,13.944392857142857,0.0,0,13.944392857142857,1.3606904761904763,2.0,1.5,2,0.15,0.18,-0.0
4,1,2,3,12,2.5,60668464,1959469665,56.98431150793651,11.906353174603176,0.0,0,11.906353174603176,1.6092142857142857,2.0,1.5,2,0.12,0.19,-0.0
4,1,2,3,12,2.5,1234937369,1507750873,83.73680576979928,3.0,3.0,0,0.0,15.468402884899644,5.0,2.9,2,0.36,0.28,0.137
4,1,2,3,12,2.5,6442546296,26747640,71.57979166666667,18.799297619047618,0.0,0,18.799297619047618,0.29077380952380955,2.0,1.5,2,0.71,0.62,0.011
4,1,2,3,12,2.5,1841185693,742746987,54.42179563492063,11.39176587301587,0.0,0,11.39176587301587,0.9711904761904763,2.0,1.5,2,0.08,0.12,0.0
4,1,2,3,12,2.5,2532149972,5403904416,67.4229146825397,16.23228968253968,0.0,0,16.23228968253968,1.4210952380952382,2.0,1.5,2,0.19,0.2,-0.0
