maxChanges,beta_1,beta_2,beta_3,beta_4,beta_5,origin,destination,Disutility,inVehicleTime,ptTime,taxiTime,bikeTime,walkingTime,waitingTime,cost,numberOfChanges,preprocessingTime,optimizationTime,Gap
4,1,2,3,1.7,2.5,27452982,26848789,48.893540272889,8.0,8.0,0,0.0,10.481770136444501,5.0,2.9,2,0.23,0.09,0.0
4,1,2,3,1.7,2.5,245933537,30436160,47.18529076147944,19.0,19.0,0,0.0,4.1276453807397235,5.0,2.9,2,0.19,0.09,-0.0
4,1,2,3,1.7,2.5,1837672764,270790604,57.57053955340577,8.581904761904763,5.8,0.0,2.781904761904762,4.41788882432194,9.5,4.4,4,1.16,0.24,0.021
4,1,2,3,1.7,2.5,26704507,1614024727,70.60312749666666,14.95916666666667,0.0,14.95916666666667,0.0,0.0,2.0,29.2023299,2,0.93,0.12,0.022
4,1,2,3,1.7,2.5,6235328335,26554233,44.41642108142857,5.714166666666667,0,5.714166666666667,0,0.2123809523809524,2.0,18.9867603,2,0.17,0.09,-0.0
4,1,2,3,1.7,2.5,27212055,33017732,95.3811112804417,15.186666666666667,8.600000000000001,6.586666666666668,0.0,5.620873816887521,12.0,19.383939399999996,4,1.85,0.17,0.002
4,1,2,3,1.7,2.5,26739129,26869179,40.74805749333332,7.161333333333332,0.0,7.161333333333332,0.0,0.0,2.0,16.2274848,2,0.32,0.21,0.052
4,1,2,3,1.7,2.5,240483944,27587405,14.99173611111111,2.5766944444444446,0,0,2.5766944444444446,0.0,2.0,1.5,2,0.02,0.08,0.0
4,1,2,3,1.7,2.5,291703780,29046465,26.703296475714282,3.665833333333332,0,3.665833333333332,0,0.039190476190476185,2.0,9.9759307,2,0.05,0.08,-0.0
4,1,2,3,1.7,2.5,276325865,1279155560,42.933384656243085,6.000000000000002,6.000000000000002,0,0,4.751692328121546,7.5,2.9,3,0.14,0.09,0.0
4,1,2,3,1.7,2.5,274721493,138506022,68.7565075880683,6.798499999999999,2.600000000000001,4.198499999999999,0,0.517071854034152,12.0,14.6610964,4,0.47,0.09,0.0
4,1,2,3,1.7,2.5,3360224680,59851166,60.258643942695485,1.8000000000000005,1.8000000000000005,0.0,0.0,19.264321971347744,5.0,2.9,2,0.16,0.12,0.001
4,1,2,3,1.7,2.5,72981490,443206656,43.2632681761747,4.793253968253966,1.4000000000000001,0,3.393253968253968,2.4500666277698926,7.0,4.4,3,0.06,0.09,0.0
4,1,2,3,1.7,2.5,295693484,59851716,33.00146148,5.016000000000001,0,5.016000000000001,0,0.0,2.0,12.932624400000003,2,0.03,0.08,-0.0
4,1,2,3,1.7,2.5,256917596,26624555,56.89867027761905,10.289500000000002,0,10.289500000000002,0,1.7240595238095238,2.0,21.859441900000004,2,0.43,0.08,0.0
4,1,2,3,1.7,2.5,26736163,172589,67.48480233210458,7.7344999999999935,3.5000000000000013,4.2345,0.0,5.187713611052289,9.5,12.279338300000001,4,2.97,0.13,-0.0
4,1,2,3,1.7,2.5,5729643861,21441721,18.760319654285713,1.548166666666667,0,1.548166666666667,0.0,0.11880952380952381,2.0,6.4556082,2,0.03,0.12,0.056
4,1,2,3,1.7,2.5,318355948,26869179,114.41218598116829,33.377031746031754,2.600000000000001,0.0,30.777031746031753,0.19480330804444462,9.0,4.4,4,6.31,4.44,0.119
4,1,2,3,1.7,2.5,311183138,26749240,20.60153278285714,2.046,0,2.046,0.0,0.27267857142857144,2.0,7.064809200000001,2,0.05,0.11,0.089
4,1,2,3,1.7,2.5,1643364374,27259155,31.041067436666665,4.418166666666667,0,4.418166666666667,0,0.0,2.0,12.1311181,2,0.11,0.08,0.0
4,1,2,3,1.7,2.5,27556001,26787016,68.75088277761904,10.069833333333333,0,10.069833333333333,0,0.3138928571428571,2.0,30.619566900000002,2,1.05,0.08,0.0
4,1,2,3,1.7,2.5,33017706,33017682,17.21340873015873,3.1645634920634915,0,0,3.1645634920634915,0.376,2.0,1.5,2,0.01,0.08,-0.0
4,1,2,3,1.7,2.5,26190958,602244739,45.470235252817595,4.199,3.0,1.199,0.0,2.4018668714087976,7.0,9.0985303,4,0.18,0.16,0.016
4,1,2,3,1.7,2.5,2372150563,1618067037,55.1353454369653,5.825333333333329,1.0999999999999999,4.7253333333333325,0,2.4230906618159826,7.0,13.802253400000001,4,0.23,0.11,-0.0
